Bus Name,Sentence,POS,NEG,NEU
Vũ Linh limousine,Không mong gặp lại tài xế xe này lần nào nữa ah! Còn lại ổn!,0.0732,0.1632,0.7636
Vũ Linh limousine,Xe 11 chỗ không phải 9,0.1788,0.8186,0.0026
Vũ Linh limousine,Tài xế khó chịu,0.0006,0.9993,0.0002
Vũ Linh limousine,"Xe thì củ, điều hòa thì không mát ""phải nói là nóng muốn chết"", bác tài chạy xe như đua, thái độ không vui vẽ gì. nói chung chuyến đi tệ, quá tệ. tìm điểm khen không thấy. không bao giờ đi lần 2. :((",0.0017,0.9982,1e-04
Vũ Linh limousine,Xin cảm ơn...,0.393,0.0083,0.5987
Vũ Linh limousine,"Xe rất nóng, điều hòa không mát, ghế ngồi êm",0.0313,0.3891,0.5796
Vũ Linh limousine,"Chuyến xe tốt, tài xế xe chuyến 12h15 từ TPHCM đi Cần Thơ nhiệt tình và thân thiện, hỗ trợ khách rất tốt. Có dịp về Cần Thơ nên đặt xe của nhà xe này nhé",0.9997,0.0002,1e-04
Vũ Linh limousine,Tài xế chạy nhanh quá sợ,0.191,0.7903,0.0187
Vũ Linh limousine,"Đặt xe lúc 13:00 13:03 đứng trước cửa nhà xe, tài xế gọi ko kịp nghe máy nên tài xế bỏ lại. Nhân viên tổng của xe Vũ Linh nói tôi trễ tận 3 phút nên tài xế không thể đợi. Tôi năng nỉ nhân viên văn phòng xe Vũ Linh chở xe đuổi theo. Nhờ tổng đài viên hỏi xe đang ở đâu để chạy ra. Nhân viên văn phòng xe Vũ Linh Cao Thắng nói là đang nhìn trên bản đồ chạy tới Satra Mart 3/2, nhưng tài xế nói là đuổi theo kịp ra tới Vòng Xoay Cây Gõ được thì đi, không thì thôi! Tôi cảm thấy không hề được tôn trọng! Tôi đã huỷ vé xe chuyến về ngay lập tức và sẽ không bao giờ đi lại hãng xe này nữa",0.0005,0.9992,0.0002
Vũ Linh limousine,Tài xế không nhớ điểm trả của khách mặc dù lúc lên xe đã nhắc tài xế,0.0533,0.9436,0.0031
Vũ Linh limousine,Say xe vì tài xe chạy nhanh quá,0.9783,0.0207,0.001
Vũ Linh limousine,Giá xe đắt mà k có trung chuyển,0.0005,0.9988,0.0006
Vũ Linh limousine,Tôi đã sử dụng dịch vụ xe Vũ linh trên 5 năm này và rất nhiều chuyến từ CT HCM và ngược lại. Đây là lần đầu xe bị hư hệ thống nước làm mát máy. Tôi thông cảm cho việc sự cố nhưng cách giải quyết để hành khách có thể đi xe khác quá chậm chạp. Với thời tiết nắng nóng mà phải chờ đợi trên cao tốc lâu để có thể đón 1 xe khác rước khách. Xin góp ý để rút kinh nghiệm,0.001,0.9955,0.0035
Vũ Linh limousine,Mình đến trễ chuyến đầu tiên và nhà xe cùng tổng đài hỗ trợ đổi vé rất nhanh. Cảm ơn,0.9972,0.0008,0.0021
Vũ Linh limousine,"Xe êm, hài lòng với dịch vụ của nhà xe",0.9991,0.0005,0.0005
Vũ Linh limousine,"Chỗ ngồi hơi chật chội, ghế số 6 ngồi hơi bật tiện khi khách lên xuống, phải tránh chỗ cho khách đi, ko duỗi được chân, ghế sát cửa kéo nên hơi nguy hiểm",0.0075,0.9875,0.005
Vũ Linh limousine,Xe chạy êm an toàn và rất đúng giờ,0.9996,0.0002,0.0002
Vũ Linh limousine,Tài xế trả xuống không đúng điểm đến,0.0007,0.9833,0.016
Vũ Linh limousine,"10 điểm, tài xế siêu tuyệt vời, cực kì đúng giờ, chạy rất êm !",0.9996,0.0004,1e-04
Vũ Linh limousine,"Xe cũ, dừng trạm hiu quạnh",0.0005,0.9992,0.0003
Vũ Linh limousine,"Xe lemousine giả . Xe như xe dù , ngồi nhồi nhét, ngồi khó chịu kinh dị...",0.0011,0.9988,1e-04
Vũ Linh limousine,"Ghế sau xe không có màn che nắng nóng từ toàn thân, trải nghiệm tệ mà ngồi lần hai rồi thái độ nói chuyện của tài xế cũng không tốt, hối khách các kiểu",0.0007,0.9992,1e-04
Vũ Linh limousine,Xe quá cũ - không êm,0.0005,0.9994,1e-04
Vũ Linh limousine,Mọi thứ đều ổn,0.9943,0.0002,0.0055
Vũ Linh limousine,Thời gian đi đường thì ngắn nhưng tài xế ghé quán mất cả 1/3 tổng thời gian,0.0151,0.9838,0.001
Vũ Linh limousine,tốt,0.9989,0.0003,0.0008
Vũ Linh limousine,Cảm ơn bác tài và nhà xe,0.9959,0.0003,0.0038
Vũ Linh limousine,"Chỗ ngồi chật chội, ko thoải mái đi đường dài",0.0007,0.9986,0.0007
Vũ Linh limousine,"Thoải mái, nhanh, đúng giờ, thân thiện",0.9989,0.0005,0.0006
Vũ Linh limousine,rất hài lòng,0.9997,0.0002,1e-04
Vũ Linh limousine,Tài xế chạy thẳng hông ghé cho khách vs gì cả,0.4306,0.5656,0.0038
Vũ Linh limousine,Nhà xe làm việc rất không có trách nhiệm,0.0032,0.9966,0.0002
Vũ Linh limousine,Tạm ổn đặt dưới bị chuyển lên trên nói chung k vừa ý lắm xe hơi cũ,0.1263,0.5983,0.2754
Vũ Linh limousine,"Trải nghiệm tốt, bác tài & NV CSKH chu đáo, tận tâm.",0.9973,0.0014,0.0013
Vũ Linh limousine,Nhân viên tổng đài và tài xế tử tế,0.9976,0.0009,0.0015
Vũ Linh limousine,"Nhân viên văn phòng và Tài xế tử tế, xe sạch đẹp, sẽ sử dụng Vũ Linh nếu có nhu cầu",0.999,0.0003,0.0007
Vũ Linh limousine,Rất ok nhé! chú tài xế thân thiện và lái xe rất an tâm,0.9997,0.0003,1e-04
Vũ Linh limousine,Mặt dù đã ck trc tièn xe. Nhà xe dời vé xe tù 5h-6h và khi ra e bị một số trục trặc kg thể nghe và đi được nhưng khi gọi lại số dể đc hỗ trợ đặt vé khác lại kg liên lạc đcc.,0.0015,0.9934,0.005
Vũ Linh limousine,Ghế xe rất chậc mặc du đặt vé vip 480.000đ (ghế 5 và 6) Đặt xe 9 chỗ mà phải đi xe 11 chỗ rất chậc mỗi lần khách lên xuống tôi ngồi ghế 6 phải xuống xe,0.0004,0.9994,0.0002
Vũ Linh limousine,"Tài xế nhiệt tình, xe sạch thoáng",0.9995,0.0002,0.0003
Vũ Linh limousine,Khá OK,0.9989,0.0002,0.0009
Vũ Linh limousine,"Xe cũ, còn có quá nhiều muỗi. Nhà xe kiểm tra lại. Cảm giác khó chịu. 65B 01405.",0.0009,0.9987,0.0003
Vũ Linh limousine,"Xe dừng ở trạm dừng chân quá lâu, trong khi hành khách không một ai có nhu cầu ăn uống hết và đều ngồi trên xe chờ tài xế, mướt hết mồ hôi, trẻ con quấy khóc còn tài xế thì ngồi không cho đến khi đủ giờ mới lăn bánh. Giá vé cũng không rẻ thì không nên vì chút hoa hồng của quán cơm mà để khách mệt mỏi chờ đợi như vậy. Ít nhất xe cũng phải mở máy lạnh cho khách.",0.0017,0.998,0.0003
Vũ Linh limousine,tuyêtuyệt,0.9993,0.0005,0.0002
Vũ Linh limousine,"Xe cũ, nhiều muỗi, ghế nhỏ - cứng và không có tính năng như các xe Limousine khác, không xứng đáng với giá tiền.",0.0005,0.9993,1e-04
Vũ Linh limousine,Tổng thể thì oke nhưng cần cải thiện thêm chất lượng xe trung chuyển trong vấn đề nối chuyến như nào và thái độ phục vụ của nhân viên nữa! Các chú tài với xe liên tỉnh thì ko có gì để chê rồi!,0.4315,0.0079,0.5606
Vũ Linh limousine,Tốt,0.9938,0.0005,0.0057
Vũ Linh limousine,xe hư đợi 2 tiếng sữa giữa đường lơc cỡ công việc,0.0014,0.9985,0.0
Vũ Linh limousine,Đặt vé số 7 trên app nhưng lên xe tài xế bảo xuống 11. Không hiểu luôn,0.001,0.747,0.2521
Vũ Linh limousine,Giờ hẹn đón chỉ mang tính tương đối,0.0006,0.983,0.0164
Vũ Linh limousine,"ghế quá gần nhau, ngồi không thoải mái, tuy nhiên chú tài khá nhiệt tình",0.0012,0.6601,0.3387
Vũ Linh limousine,"xin chào CTY Xe Vũ Linh. Đây là cảm nhận của tôi sau khi ngồi xe từ Cần Thơ lên Sài Gòn. 1. Tài xế vừa nói chuyện điện thoại vừa nói chuyện với khách, đang đứng trước mặt khách lại nói tục chửi thề. 2. Chạy xe rất ẩu. Xe khá ồn. 3. không dừng chạm để khách đi lại để không bị tê chân. 4.Giá vé 240 mà với trải nghiệm này không đáng. Dạng xe không khác gì xe 16 chỗ, mà cắt bớt ghế. Đây sẽ là lần thử đầu tiên và không có lần thứ hai.",0.0004,0.9995,1e-04
Vũ Linh limousine,"Ghế ngồi không thoải mái, bị tụt xuống liên tục, NV Lái xe nói chuyện đt thường xuyên và giọng nói lớn",0.0006,0.9991,0.0004
Vũ Linh limousine,"Xe sáng nay 9/10/2023 mình đi 6g từ văn phòng Vũ Linh cao thắng có thể là dòng xe cũ, ghế ngồi thực sự ko thoải mái, da ghế bị chai nên ngồi tuột luốt rất khó chịu; chỗ để chân hơi chật, xe có độ sàn lắc cao & ko êm dù mình ngồi ghế số 3. Mình đi tuyến Cần Thơ - HCM 2 chiều thường xuyên nên có trải nghiệm được nhiều xe và bác tài. Các xe limosine 9 chỗ đời mới sau này có ghế rộng và các chế độ mát xa, khoảng để chân thoải mái hơn với cùng giá vé. Yêu cầu hãng xem lại các xe qua thời để tránh tạo trải nghiệm không tốt cho khách hàng. Cảm ơn",0.0004,0.9991,0.0005
Vũ Linh limousine,Người điều hành đột nhiên yêu cầu tôi thay đổi chỗ ngồi đã đặt. khoảng cách quá nhỏ giữa các ghế. ghế trước đập vào đầu gối tôi mỗi khi hành khách ngả ghế. Nhiều hơn 2 chỗ so với xe limousine khác. dịch vụ đón khách thật khủng khiếp. Người điều hành đã xác nhận địa chỉ đón của tôi nhưng họ lại gọi cho tôi và nói rằng xe không thể đến địa chỉ của tôi. nhưng họ không cho tôi địa chỉ điểm đón khác vào đúng thời điểm.,0.0013,0.9987,1e-04
Vũ Linh limousine,có gián trong xe buýt và không có dây an toàn,0.0008,0.9989,0.0003
Vũ Linh limousine,Rất đáng để di chuyển!,0.9972,0.0003,0.0025
Vũ Linh limousine,"Bác tài ok, xe ok, đúng giờ, ko trễ phút nào. Sao bị chê vây tội mây bác mn oi",0.9986,0.0013,1e-04
Vũ Linh limousine,"Tài xế không cẩn thận ghi chú. Tôi đã ghi điểm đến là vòng xoay Trường An - Vĩnh Long mà họ chạy gần tới Cần Thơ luôn. Rồi sau đó, tôi phải tự bắt xe ôm về tp Vĩnh Long. Thật là thiếu chuyên nghiệp!",0.0015,0.9982,0.0002
Vũ Linh limousine,Tốt,0.9938,0.0005,0.0057
Vũ Linh limousine,Đi xe thì mình thấy ổn nhưng mình đặt xe 9 chỗ lại đi xe 12 chỗ. Mọi thứ đều okie,0.9981,0.0002,0.0017
Vũ Linh limousine,"Thoải mái, tiện lợi. Tài xế nhiệt tình",0.9983,0.0006,0.0011
Vũ Linh limousine,Tài xế vui vẻ tận tình và chu đáo. Chạy xe cẩn thận êm ái Mình lần đầu đi xe Vũ Linh trãi nghiệm dịch vụ tốt.,0.9988,0.0005,0.0007
Vũ Linh limousine,Thông tin đặt vé rõ ràng. Dịch vụ tốt. Ngoại trừ nệm ghế xe xuống cấp.,0.7262,0.0044,0.2694
Vũ Linh limousine,"1. nhà xe có nhờ mình đổi chỗ từ 240k sang ghế đầu 180k, lúc đầu hãng có gửi cho mình 60k tiền thối. Nhưng sau khi check với giá giảm do mình thêm coupon thì xin lại 24k. Vậy mình có được hoàn coupon giảm giá ko ạ? 2. xe bị hư máy lạnh, tài xế k có cách giải quyết cụ thể. Việc này làm cho trải nghiệm lần đầu của mình với Vũ Linh không tốt. Biết là việc hư hỏng đột xuất là không thể làm gì được, nhưng mình mong hãng có nhiều phương án hỗ trợ cho tài xế hơn. 12h trưa đi xe mà ngồi gió cửa sổ thì phải gọi là nóng không thể tả luôn",0.0002,0.9509,0.0489
Vũ Linh limousine,"Chưa chuyên nghiệp, nói chuyện với khách thái độ không tốt. Ai say xe thì nên cân nhắc nhà xe này. Xe nhỏ và ghế ngồi hạn chế rất nhỏ hẹp, mua ghế 190k thua xa ghế 145k của Phương Trang.",0.0016,0.9982,1e-04
Vũ Linh limousine,"Người ngồi trước ngồi như này, người ngồi dưới chật đâu cho ngã ghế Thành ngồi ghế đứng suốt 4 tiếng,",0.0023,0.994,0.0037
Vũ Linh limousine,Xin cảm ơn,0.1887,0.0012,0.8101
Vũ Linh limousine,Đặt limousine 9 chổ nhưng thực tế là xe 13 chổ rất cũ và tệ,0.0008,0.9991,1e-04
Vũ Linh limousine,"Chủ nhà xe vòi tiền thêm của kh, tôi dẫn con mới 3t theo mà bắt fai mua vé riêng cho bé. Bé nhỏ xíu sao ngồi đc ghế riêng! Dịch vụ quá tệ, nói nhăng cuội lừa đảo hòng moi tiền kh! Tôi sẽ ko bh sử dụng dv xe này nữa!",0.0027,0.9972,1e-04
Vũ Linh limousine,Chuyen nghiep. Khach du lich nuoc ngoai rat hai long.,0.9989,0.001,0.0
Vũ Linh limousine,Tốt,0.9938,0.0005,0.0057
Vũ Linh limousine,Tốt,0.9938,0.0005,0.0057
Vũ Linh limousine,"Tốt , chuyến đi tốt đẹp , xe mới , ko có mùi",0.9992,0.0004,0.0004
Vũ Linh limousine,"Xe ok, tài xế lái ko êm đạp thắng nhiều làm người nhà tôi rất mệt. Vậy nên tôi đã hủy chuyến về.",0.0304,0.9677,0.0019
Vũ Linh limousine,Xe 11 chỗ rất chật chội,0.0009,0.9985,0.0006
Vũ Linh limousine,Chỗ ngồi thoải mái nhưng xe hơi cũ. Thiếu dây an toàn. Chạy êm nên cho 5 sao,0.9731,0.0004,0.0265
Vũ Linh limousine,Thoải máy sạch sẽ đúng giờ,0.95,0.0005,0.0495
Vũ Linh limousine,Xin cảm ơn...,0.393,0.0083,0.5987
Vũ Linh limousine,"tài xế không niềm nở , chu đáo với khách. chạy xe không êm.",0.0013,0.9982,0.0005
Vũ Linh limousine,"Ban đầu bên cskh kêu mình đổi qua xe 45 chỗ thay vì xe 9 chỗ như mình đặt do bảo là không sắp xếp được, mà ngày 29/04 xe chạy thì 28/04 mới điện thoại báo khách. Mình không đồng ý vì mình muốn đi ít người cho thoải mái ( như vé và dịch vụ mình đã mua trước đó ). Sau đó bên Vũ Linh cũng hỗ trợ đổi chuyến muộn hơn cho mình và vẫn đi xe limousine 9 chỗ, nên thấy hỗ trợ vậy cũng khá ok. Anh lái xe cũng thân thiện, nói chuyện nhỏ nhẹ, nhiệt tình hơn so với các nhà xe khác.",0.4987,0.049,0.4524
Vũ Linh limousine,"Tôi đặt 4 vé Limousine đi Cần Thơ ngày 29/4. Ngày 28/4, tổng đài báo hết xe nên đổi thành xe 45 chỗ, hoàn tiền chênh lệch và lấy số tài khoản của tôi. Ngày 29/4, trải nghiệm xe 45 chỗ thật tệ. Máy lạnh chỉ phà hơi nóng, không lạnh. Ngày lễ đường đông nên hành trình mất 6 tiếng (từ 9g30 đến 15g30). Đến nay, nhà xe vẫn chưa hoàn tiền, dù số tiền ít nhưng làm ăn mất uy tín quá.",0.0006,0.9993,0.0002
Vũ Linh limousine,"An toàn, nhanh chóng, dịch vụ chu đáo. Túm lại là không có chỗ chê ạ! :)",0.998,0.0006,0.0015
Vũ Linh limousine,"Tài xế lái an toàn, đi xe quen nên cũng tiện",0.9997,0.0002,1e-04
Vũ Linh limousine,rước trả khách làm tốn tgian di chuyển,0.0014,0.9983,0.0003
Vũ Linh limousine,Đặt xe 9 chỗ mà bị sắp xếp lên xe 11 chỗ. Ghế không tiện nghi như đã chọn,0.0004,0.9986,0.001
Vũ Linh limousine,"Đặt xe 9 chỗ, nghĩ là có ghế massage, mà lại bị xếp lên xe 12 chỗ, ghế bình thường không có massage và ngồi khá chật chội. Cùng 1 giá vé mà đi vào hỏi nhà xe, nhà xe bảo xe sắp ngẫu nhiên…. Vậy chọn vé trên app để xem ghế có ý nghĩa gì",0.0007,0.9924,0.007
Vũ Linh limousine,"Tốt, hay đi thường xuyên, tài xế chạy êm",0.9996,0.0003,1e-04
Vũ Linh limousine,"Xe chật, hành lý ko xếp gọn được chiếm hết chỗ trên xe",0.001,0.9982,0.0008
Vũ Linh limousine,"Xe có rất nhiều con muỗi và rất dơ. Hôm nay đội mũ trắng, mặc áo thun trắng, ngồi ghế xe xong cả nón và áo đen thui. Xe ko đc vệ sinh nên dơ quá.",0.0011,0.9977,0.0011
Vũ Linh limousine,"Đặt vé thanh toán nhưng tự ý đổi, rồi đòi khách bù thêm. Khiếu nại thì gọi điện như muốn khủng bố khách",0.0007,0.9992,0.0002
Vũ Linh limousine,"Không giữ vé như đã đặt, lên xe thì thấy để khách khác ngồi và yêu cầu đổi dù không đồng ý. Phụ thu thêm tiền đổi sau đó",0.0011,0.9946,0.0043
Vũ Linh limousine,Tài xế dễ thương,0.9994,0.0002,0.0004
Vũ Linh limousine,Quá tốt,0.9996,0.0003,1e-04
Vũ Linh limousine,Nhà xe chạy đúng giờ… nhân viên rất nhiệt tình. 10/10,0.9996,0.0002,0.0002
Vũ Linh limousine,"Xe đẹp, chạy đúng giờ.",0.9834,0.0015,0.015
Vũ Linh limousine,"Tài xế vui vẻ, nhiệt tình nhưng lái hơi nhanh",0.0673,0.0038,0.9289
Vũ Linh limousine,Tuyệt vời,0.9995,0.0002,0.0003
Vũ Linh limousine,Rất tốt.,0.9991,0.0005,0.0004
Vũ Linh limousine,Một nhà xe uy tín chất lượng tuyệt vời nhất!,0.998,0.0012,0.0008
Vũ Linh limousine,"Tôi mua vé xe 9 chỗ có wifi từ Cần Thơ về SG lúc 1h chiều, nhưng họ gọi lại báo phải dời tôi đến 4h chiều, làm gd tôi phải checkout và ngồi đợi ở khách sạn rất lâu. Sau đó đến giờ đi thì họ cho tôi vào xe 11 chỗ đã xuống cấp, không có wifi (wifi quan trọng vì tôi chỉ về VN chơi Tết nên không có 4g thường xuyên) và họ ghé dọc đường đón khách rất lộn xộn, lái xe chạy rất ẩu và nói chuyện điện thoại liên tục trên xe.",0.001,0.9988,0.0002
Vũ Linh limousine,Không có máy lạnh,0.0006,0.9684,0.031
Vũ Linh limousine,Mặc dù đã đi rất nhiều lần nhưng lần này tôi không hài lòng về thái độ tài xế và cách lái xe nhanh và không an toàn,0.0009,0.9989,0.0002
Vũ Linh limousine,Tốt như mong đợi,0.9916,0.0005,0.008
Vũ Linh limousine,Tài xế chạy xe say xe ói 180 lần :) tôi rất không hài lòng về chuyến đi,0.0072,0.9927,1e-04
